time,cur_price,exe_quantity,short_lvl1_price,short_lvl1_quantity,long_lvl1_price,long_lvl1_quantity,long_or_short,All_short_quantity,All_long_quantity
[09:00:01-262608],10752,15,10752.0,955.0,10751.0,63.0,2,9056.0,13628.0
[09:00:01-272302],10752,100,10752.0,855.0,10751.0,63.0,2,8956.0,13628.0
[09:00:09-066987],10751,10,10752.0,924.0,10751.0,198.0,1,9539.0,13668.0
[09:00:09-745557],10751,55,10752.0,934.0,10751.0,143.0,1,9549.0,13613.0
[09:00:10-143275],10751,6,10752.0,934.0,10751.0,137.0,1,9549.0,13607.0
[09:00:10-145370],10751,6,10752.0,934.0,10751.0,131.0,1,9549.0,13601.0
[09:00:14-694586],10751,2,10752.0,1444.0,10751.0,285.0,1,10059.0,13855.0
[09:00:17-991845],10751,25,10752.0,1464.0,10751.0,209.0,1,10079.0,13729.0
[09:00:17-994413],10751,25,10752.0,1464.0,10751.0,184.0,1,10079.0,13704.0
[09:00:17-994853],10751,25,10752.0,1464.0,10751.0,159.0,1,10079.0,13679.0
[09:00:17-998958],10751,50,10752.0,1464.0,10751.0,109.0,1,10079.0,13629.0
[09:00:17-999804],10751,100,10752.0,1464.0,10751.0,9.0,1,10079.0,13529.0
[09:00:18-001817],10751,9,10752.0,1464.0,10750.0,625.0,1,10079.0,13520.0
[09:00:18-013067],10751,1,,,,,2,,
[09:00:18-476237],10751,4,10752.0,1453.0,10751.0,113.0,1,10068.0,13436.0
[09:00:18-478435],10751,4,10752.0,1453.0,10751.0,109.0,1,10068.0,13432.0
[09:00:18-644843],10751,20,10752.0,1453.0,10751.0,192.0,1,10068.0,13515.0
[09:00:19-913264],10751,40,10752.0,1453.0,10751.0,205.0,1,10101.0,13538.0
[09:00:21-496390],10751,10,10752.0,1453.0,10751.0,245.0,1,10101.0,13578.0
[09:00:22-373330],10751,11,10752.0,1453.0,10751.0,256.0,1,10101.0,13589.0
[09:00:29-379072],10751,6,10752.0,1476.0,10751.0,203.0,1,10124.0,13246.0
[09:00:29-383767],10751,6,10752.0,1476.0,10751.0,194.0,1,10124.0,13237.0
[09:00:31-426485],10751,2,10752.0,1478.0,10751.0,192.0,1,10126.0,13245.0
[09:00:36-382651],10751,1,10752.0,1476.0,10751.0,191.0,1,10126.0,13244.0
[09:00:36-387846],10751,1,10752.0,1476.0,10751.0,190.0,1,10126.0,13243.0
[09:00:39-080919],10751,30,10752.0,1476.0,10751.0,160.0,1,10221.0,13213.0
[09:00:39-663851],10751,50,10752.0,1476.0,10751.0,110.0,1,10221.0,13163.0
[09:00:40-130187],10751,6,10752.0,1476.0,10751.0,104.0,1,10221.0,13107.0
[09:00:42-918300],10751,6,10752.0,1476.0,10751.0,98.0,1,10221.0,13101.0
[09:00:43-655140],10751,10,10752.0,1476.0,10751.0,88.0,1,10221.0,13091.0
[09:00:44-009753],10751,88,10751.0,12.0,10750.0,237.0,1,10233.0,13002.0
[09:00:45-339876],10750,2,10751.0,22.0,10750.0,258.0,1,10241.0,13123.0
[09:01:06-564204],10751,150,10751.0,107.0,10750.0,397.0,2,10687.0,13422.0
[09:01:06-566274],10751,12,10751.0,95.0,10750.0,397.0,2,10675.0,13422.0
[09:01:06-566577],10751,50,10751.0,45.0,10750.0,397.0,2,10625.0,13422.0
[09:01:06-567719],10751,45,,,,,2,,
[09:01:07-965667],10751,45,10752.0,1568.0,10751.0,56.0,1,10583.0,13478.0
[09:01:14-793273],10751,3,10752.0,1468.0,10751.0,400.0,1,10328.0,13916.0
[09:01:15-990046],10751,6,10752.0,2368.0,10751.0,394.0,1,11228.0,13755.0
[09:01:16-088678],10751,6,10752.0,2368.0,10751.0,388.0,1,11228.0,13749.0
[09:01:16-094482],10751,6,10752.0,2368.0,10751.0,381.0,1,11228.0,13742.0
[09:01:16-102535],10751,6,10752.0,2368.0,10751.0,372.0,1,11228.0,13733.0
[09:01:29-788695],10751,2,10752.0,974.0,10751.0,542.0,1,9334.0,13886.0
[09:01:33-107657],10751,6,10752.0,1021.0,10751.0,486.0,1,9384.0,13830.0
[09:01:33-126276],10751,50,10752.0,1087.0,10751.0,436.0,1,9450.0,13780.0
[09:01:33-130077],10751,6,10752.0,1104.0,10751.0,427.0,1,9467.0,13771.0
[09:01:34-957849],10751,1,10752.0,1104.0,10751.0,426.0,1,9467.0,14000.0
[09:01:46-791984],10751,60,10752.0,1124.0,10751.0,349.0,1,9487.0,14024.0
[09:01:49-340935],10751,3,10752.0,1124.0,10751.0,343.0,1,9484.0,14078.0
[09:01:52-111118],10751,45,10752.0,1126.0,10751.0,298.0,1,9486.0,14043.0
[09:01:59-347136],10751,300,10752.0,738.0,10751.0,83.0,1,9125.0,13828.0
[09:02:07-591298],10751,2,10752.0,1341.0,10751.0,215.0,1,9751.0,13989.0
[09:02:20-538544],10752,1,10752.0,788.0,10751.0,709.0,2,9620.0,14482.0
[09:02:31-988766],10751,2,10752.0,788.0,10751.0,1012.0,1,9365.0,14399.0
[09:02:32-455770],10752,80,10752.0,708.0,10751.0,1030.0,2,9285.0,14417.0
[09:02:32-460605],10752,149,10752.0,559.0,10751.0,1030.0,2,9136.0,14417.0
[09:02:32-466364],10752,17,10752.0,542.0,10751.0,1030.0,2,9119.0,14417.0
[09:02:32-478848],10752,7,10752.0,535.0,10751.0,1030.0,2,9112.0,14417.0
[09:02:32-481258],10752,100,10752.0,435.0,10751.0,1030.0,2,9012.0,14417.0
[09:02:32-482668],10752,56,10752.0,379.0,10751.0,1030.0,2,8956.0,14417.0
[09:02:32-483700],10752,3,10752.0,376.0,10751.0,1030.0,2,8953.0,14417.0
[09:02:32-486278],10752,155,10752.0,221.0,10751.0,1030.0,2,8798.0,14417.0
[09:02:32-496334],10752,2,10752.0,219.0,10751.0,1030.0,2,8796.0,14417.0
[09:02:32-502671],10752,12,10752.0,207.0,10751.0,1030.0,2,8784.0,14417.0
[09:02:32-503789],10752,1,10752.0,206.0,10751.0,1030.0,2,8783.0,14417.0
[09:02:32-506359],10752,1,10752.0,205.0,10751.0,1030.0,2,8782.0,14417.0
[09:02:32-507626],10752,50,10752.0,155.0,10751.0,1030.0,2,8732.0,14417.0
[09:02:32-508822],10752,1,10752.0,154.0,10751.0,1030.0,2,8731.0,14417.0
[09:02:32-510087],10752,10,10752.0,144.0,10751.0,1030.0,2,8721.0,14417.0
[09:02:32-511509],10752,25,10752.0,119.0,10751.0,1030.0,2,8696.0,14417.0
[09:02:32-512601],10752,66,10752.0,53.0,10751.0,1030.0,2,8630.0,14417.0
[09:02:32-514137],10752,50,10752.0,3.0,10751.0,1030.0,2,8580.0,14417.0
[09:02:32-516428],10752,3,,,,,2,,
[09:02:42-443669],10753,7,10753.0,451.0,10752.0,643.0,2,8616.0,15002.0
[09:02:43-920603],10753,300,10753.0,161.0,10752.0,653.0,2,8076.0,15069.0
[09:02:43-924779],10753,12,10753.0,146.0,10752.0,653.0,2,8061.0,15069.0
[09:02:43-925903],10753,5,10753.0,141.0,10752.0,653.0,2,8056.0,15069.0
[09:02:44-776699],10753,20,10753.0,121.0,10752.0,733.0,2,8036.0,15149.0
[09:02:54-635676],10753,150,10753.0,47.0,10752.0,734.0,2,8162.0,15052.0
[09:02:54-656939],10753,1,10753.0,43.0,10752.0,734.0,2,8158.0,15052.0
[09:02:56-614679],10753,1,10753.0,42.0,10752.0,734.0,2,8157.0,15052.0
[09:02:56-617055],10753,1,10753.0,41.0,10752.0,734.0,2,8156.0,15052.0
[09:02:56-618299],10753,1,10753.0,40.0,10752.0,734.0,2,8155.0,15052.0
[09:02:56-619583],10753,1,10753.0,39.0,10752.0,734.0,2,8154.0,15052.0
[09:03:33-873207],10752,2,10753.0,267.0,10752.0,782.0,1,9135.0,15460.0
[09:03:40-955103],10753,2,10753.0,309.0,10752.0,793.0,2,9178.0,15460.0
[09:03:40-955503],10753,4,10753.0,305.0,10752.0,793.0,2,9174.0,15460.0
[09:03:40-957094],10753,5,10753.0,300.0,10752.0,793.0,2,9169.0,15460.0
[09:03:57-217917],10752,1,10753.0,300.0,10752.0,742.0,1,9168.0,15459.0
[09:04:14-481763],10752,1,10753.0,450.0,10752.0,693.0,1,9321.0,15310.0
[09:04:38-815145],10752,2,10753.0,675.0,10752.0,750.0,1,9546.0,15367.0
[09:04:38-977232],10752,100,10753.0,675.0,10752.0,650.0,1,9546.0,15267.0
[09:05:00-107082],10752,1,10753.0,675.0,10752.0,659.0,1,9546.0,15296.0
[09:05:24-442276],10752,2,10753.0,685.0,10752.0,673.0,1,9557.0,15310.0
[09:05:32-845542],10753,50,10753.0,645.0,10752.0,677.0,2,9519.0,15314.0
[09:05:41-723388],10752,1,10753.0,567.0,10752.0,678.0,1,9440.0,15318.0
[09:06:10-494152],10753,200,10753.0,369.0,10752.0,833.0,2,9284.0,15430.0
[09:06:10-495689],10753,25,10753.0,344.0,10752.0,833.0,2,9259.0,15430.0
[09:06:10-496201],10753,11,10753.0,333.0,10752.0,833.0,2,9248.0,15430.0
[09:06:10-499697],10753,6,10753.0,327.0,10752.0,833.0,2,9242.0,15430.0
[09:06:10-501986],10753,2,10753.0,325.0,10752.0,833.0,2,9240.0,15430.0
[09:06:10-503326],10753,75,10753.0,250.0,10752.0,833.0,2,9165.0,15430.0
[09:06:11-164798],10753,200,10753.0,50.0,10752.0,818.0,2,8965.0,15415.0
[09:06:11-174563],10753,50,10754.0,1145.0,10752.0,842.0,2,8915.0,15439.0
[09:06:11-181595],10753,5,10754.0,1228.0,10752.0,842.0,1,8998.0,15339.0
[09:06:11-252698],10753,5,10754.0,1228.0,10752.0,837.0,1,8998.0,15334.0
[09:06:11-277780],10753,3,10754.0,1228.0,10753.0,247.0,2,8998.0,15576.0
[09:06:18-172246],10754,4,10754.0,1224.0,10753.0,687.0,2,8994.0,15723.0
[09:06:23-362890],10753,1,10754.0,1140.0,10753.0,736.0,1,8910.0,15772.0
[09:06:47-785052],10753,10,10754.0,1193.0,10753.0,956.0,1,9964.0,16083.0
[09:06:49-507611],10753,1,10754.0,1192.0,10753.0,719.0,1,9964.0,15846.0
[09:06:58-858948],10753,100,10754.0,1266.0,10753.0,575.0,1,10144.0,15713.0
[09:07:04-441438],10753,1,10754.0,1316.0,10753.0,605.0,1,10193.0,15733.0
[09:07:06-447924],10753,5,10754.0,1317.0,10753.0,600.0,1,10194.0,15728.0
[09:07:07-874519],10753,50,10754.0,1267.0,10753.0,550.0,1,10144.0,15678.0
[09:07:08-836974],10753,150,10754.0,1266.0,10753.0,400.0,1,10145.0,15528.0
[09:07:08-926186],10753,13,10754.0,1266.0,10753.0,387.0,1,10145.0,15515.0
[09:07:08-926701],10753,100,10754.0,1266.0,10753.0,287.0,1,10145.0,15415.0
[09:07:08-969924],10753,1,10754.0,1266.0,10753.0,286.0,1,10145.0,15414.0
[09:07:08-970342],10753,2,10754.0,1266.0,10753.0,284.0,1,10145.0,15412.0
[09:07:08-971565],10753,1,10754.0,1266.0,10753.0,283.0,1,10145.0,15411.0
[09:07:08-973126],10753,7,10754.0,1266.0,10753.0,276.0,1,10145.0,15404.0
[09:07:08-974592],10753,12,10754.0,1266.0,10753.0,264.0,1,10145.0,15392.0
[09:07:08-977403],10753,1,10754.0,1266.0,10753.0,263.0,1,10145.0,15391.0
[09:07:08-978903],10753,1,10754.0,1266.0,10753.0,262.0,1,10145.0,15390.0
[09:07:08-980608],10753,12,10754.0,1266.0,10753.0,250.0,1,10145.0,15378.0
[09:07:08-981707],10753,25,10754.0,1266.0,10753.0,225.0,1,10145.0,15353.0
[09:07:09-011686],10753,142,10754.0,1266.0,10753.0,83.0,1,10145.0,15211.0
[09:07:09-015557],10753,1,10754.0,1266.0,10753.0,82.0,1,10145.0,15210.0
[09:07:09-052308],10753,2,10754.0,1266.0,10753.0,80.0,1,10145.0,15208.0
[09:07:09-053581],10753,6,10754.0,1266.0,10753.0,74.0,1,10145.0,15202.0
[09:07:09-054507],10753,1,10754.0,1266.0,10753.0,73.0,1,10145.0,15201.0
[09:07:09-056311],10753,5,10754.0,1266.0,10753.0,68.0,1,10145.0,15196.0
[09:07:09-057341],10753,68,,,,,1,,
[09:07:09-082081],10753,2,10753.0,95.0,10752.0,885.0,2,10240.0,15219.0
[09:07:09-099964],10753,1,10754.0,1266.0,10753.0,8.0,2,10145.0,15227.0
[09:07:09-122564],10753,4,,,,,1,,
[09:07:09-630543],10753,8,10753.0,14.0,10752.0,885.0,2,10159.0,15219.0
[09:07:09-633983],10753,10,10753.0,4.0,10752.0,885.0,2,10149.0,15219.0
[09:07:28-801806],10752,1,10753.0,180.0,10752.0,846.0,1,10375.0,15185.0
[09:07:49-129445],10752,1,10753.0,389.0,10752.0,769.0,1,10638.0,15108.0
[09:07:58-390362],10753,100,10753.0,409.0,10752.0,760.0,2,10658.0,15099.0
[09:07:59-683309],10753,300,10753.0,109.0,10752.0,785.0,2,10358.0,15134.0
[09:07:59-685783],10753,25,10753.0,84.0,10752.0,785.0,2,10333.0,15134.0
[09:07:59-690384],10753,84,,,,,2,,
[09:07:59-721388],10753,3,,,,,1,,
[09:07:59-756494],10753,1,10754.0,1320.0,10752.0,851.0,1,10249.0,15200.0
[09:08:01-581838],10753,2,10754.0,1320.0,10753.0,1.0,1,10249.0,15201.0
[09:08:02-617172],10753,1,10753.0,1.0,10752.0,851.0,2,10248.0,15200.0
[09:08:02-619011],10753,1,10754.0,1318.0,10752.0,851.0,2,10247.0,15200.0
[09:08:02-622961],10753,1,10754.0,1318.0,10752.0,851.0,1,10247.0,15200.0
[09:08:15-445383],10753,31,10754.0,1318.0,10752.0,852.0,2,10347.0,15201.0
[09:08:54-012958],10753,40,10754.0,1298.0,10753.0,337.0,1,11310.0,15857.0
[09:08:55-534585],10753,31,10754.0,1297.0,10753.0,275.0,1,11310.0,15695.0
[09:09:02-817586],10753,10,10754.0,1297.0,10753.0,267.0,1,11310.0,15687.0
[09:09:04-942550],10753,10,10754.0,1297.0,10753.0,257.0,1,11310.0,15677.0
[09:09:11-053675],10753,1,10754.0,1307.0,10753.0,256.0,1,11319.0,15678.0
[09:09:18-480164],10753,100,10754.0,1318.0,10753.0,169.0,1,11330.0,15591.0
[09:09:21-587573],10753,5,10754.0,1317.0,10753.0,164.0,1,11330.0,15586.0
[09:09:26-297387],10753,5,10754.0,1317.0,10753.0,159.0,1,11330.0,15581.0
[09:09:31-458565],10753,1,10754.0,1317.0,10753.0,159.0,1,11329.0,15581.0
[09:09:33-753007],10753,150,10754.0,1317.0,10753.0,10.0,1,11329.0,15432.0
[09:09:33-757191],10753,10,10754.0,1317.0,10752.0,1051.0,1,11329.0,15422.0
[09:09:34-059571],10753,1,10754.0,1317.0,10752.0,1051.0,1,11329.0,15422.0
[09:09:35-441623],10753,25,10754.0,1317.0,10753.0,25.0,1,11329.0,15447.0
[09:09:35-443960],10753,25,10754.0,1317.0,10752.0,1051.0,1,11329.0,15422.0
[09:09:51-478934],10753,61,10753.0,133.0,10752.0,1011.0,2,11461.0,15482.0
[09:09:59-848029],10752,1,10753.0,170.0,10752.0,1010.0,1,11498.0,15459.0
[09:10:02-110199],10753,16,10753.0,155.0,10752.0,1010.0,2,11483.0,15659.0
[09:10:02-153032],10753,7,10753.0,148.0,10752.0,1010.0,2,11476.0,15659.0
[09:10:11-195867],10753,2,10753.0,146.0,10752.0,1010.0,2,11474.0,15659.0
[09:10:23-694982],10753,100,10753.0,47.0,10752.0,910.0,2,11375.0,15759.0
[09:10:23-697344],10753,47,10754.0,1316.0,10752.0,910.0,2,11328.0,15759.0
[09:11:11-657822],10753,4,10754.0,1317.0,10753.0,432.0,1,11335.0,16203.0
[09:11:19-711260],10754,2,10754.0,1320.0,10753.0,507.0,2,11338.0,16284.0
[09:11:21-373189],10753,1,10754.0,1320.0,10753.0,506.0,1,11338.0,16284.0
[09:11:34-858409],10753,50,10754.0,1320.0,10753.0,380.0,1,11338.0,16239.0
[09:11:36-646376],10753,1,10754.0,1320.0,10753.0,379.0,1,11337.0,16238.0
[09:11:40-692465],10753,60,10754.0,1342.0,10753.0,319.0,1,11359.0,16178.0
[09:11:40-694191],10753,13,10754.0,1342.0,10753.0,306.0,1,11359.0,16165.0
[09:11:40-699338],10753,3,10754.0,1342.0,10753.0,303.0,1,11359.0,16162.0
[09:11:40-700548],10753,100,10754.0,1342.0,10753.0,203.0,1,11359.0,16062.0
[09:11:40-710533],10753,1,10754.0,1342.0,10753.0,202.0,1,11359.0,16061.0
[09:11:40-711792],10753,1,10754.0,1342.0,10753.0,201.0,1,11359.0,16060.0
[09:11:40-714323],10753,179,10754.0,1342.0,10753.0,22.0,1,11359.0,15881.0
[09:11:40-715573],10753,6,10754.0,1342.0,10753.0,16.0,1,11359.0,15875.0
[09:11:40-716823],10753,2,10754.0,1342.0,10753.0,14.0,1,11359.0,15873.0
[09:11:40-728261],10753,1,10754.0,1342.0,10753.0,13.0,1,11359.0,15872.0
[09:11:40-730561],10753,7,10754.0,1342.0,10753.0,6.0,1,11359.0,15865.0
[09:11:40-731819],10753,6,10753.0,16.0,10752.0,902.0,1,11375.0,15859.0
[09:11:41-182889],10753,2,10754.0,1342.0,10753.0,2.0,2,11359.0,15862.0
[09:11:43-316691],10753,32,10753.0,18.0,10752.0,873.0,1,11377.0,15830.0
[09:11:43-318366],10753,13,10753.0,5.0,10752.0,873.0,2,11364.0,15830.0
[09:11:43-320045],10753,5,10754.0,1342.0,10752.0,873.0,2,11359.0,15830.0
[09:11:57-982343],10752,1,10753.0,75.0,10752.0,895.0,1,11433.0,15913.0
[09:12:03-342892],10753,108,10754.0,1309.0,10753.0,22.0,2,11326.0,16035.0
[09:12:06-870894],10753,1,10754.0,1309.0,10753.0,104.0,1,11326.0,16194.0
[09:12:07-992378],10753,104,10754.0,1309.0,10752.0,922.0,1,11326.0,16090.0
[09:12:08-696823],10753,12,10753.0,108.0,10752.0,922.0,2,11434.0,16090.0
[09:12:20-986233],10753,40,10753.0,83.0,10752.0,948.0,2,11409.0,16146.0
[09:12:30-112679],10753,10,10753.0,74.0,10752.0,948.0,2,11400.0,16146.0
[09:13:04-759145],10752,1,10753.0,159.0,10752.0,900.0,1,11485.0,16128.0
[09:13:20-598772],10753,31,10753.0,178.0,10752.0,860.0,2,11505.0,16088.0
[09:13:26-026244],10752,1,10753.0,172.0,10752.0,859.0,1,11498.0,16087.0
[09:13:46-352797],10752,1,10753.0,332.0,10752.0,858.0,1,11658.0,16097.0
[09:14:06-696306],10752,1,10753.0,336.0,10752.0,857.0,1,11662.0,16096.0
[09:14:32-110885],10752,1,10753.0,436.0,10752.0,856.0,1,11762.0,16145.0
[09:14:36-812965],10752,18,10753.0,436.0,10752.0,838.0,1,11762.0,16127.0
[09:14:38-391108],10752,1,10753.0,436.0,10752.0,837.0,1,11762.0,16126.0
[09:14:47-351445],10752,1,10753.0,435.0,10752.0,819.0,1,11761.0,16076.0
[09:15:31-447372],10752,1,10753.0,336.0,10752.0,868.0,1,11712.0,16134.0
[09:15:49-686465],10752,1,10753.0,341.0,10752.0,868.0,1,11717.0,16134.0
[09:15:50-536240],10752,6,10753.0,341.0,10752.0,862.0,1,11717.0,16128.0
[09:16:16-113228],10752,1,10753.0,541.0,10752.0,812.0,1,11918.0,16078.0
[09:16:21-158057],10752,2,10753.0,541.0,10752.0,829.0,1,11918.0,16085.0
[09:16:38-404379],10752,1,10753.0,497.0,10752.0,903.0,1,11873.0,15999.0
[09:16:52-607794],10752,1,10753.0,496.0,10752.0,904.0,1,11872.0,16000.0
[09:17:39-032966],10752,1,10753.0,447.0,10752.0,913.0,1,11823.0,16009.0
[09:17:39-089207],10753,1,10753.0,446.0,10752.0,913.0,2,11822.0,16009.0
[09:17:39-739619],10753,2,10753.0,444.0,10752.0,913.0,2,11820.0,16009.0
[09:17:41-790653],10753,121,10753.0,223.0,10752.0,914.0,2,11599.0,16010.0
[09:17:42-177858],10753,10,10753.0,213.0,10752.0,913.0,2,11589.0,16009.0
[09:17:42-545904],10753,40,10753.0,174.0,10752.0,913.0,2,11550.0,16009.0
[09:17:43-127511],10753,1,10753.0,173.0,10752.0,913.0,2,11549.0,16009.0
[09:17:43-167833],10753,10,10753.0,163.0,10752.0,913.0,2,11539.0,16009.0
[09:17:45-107141],10753,10,10753.0,198.0,10752.0,913.0,2,11574.0,16009.0
[09:18:02-328728],10752,1,10753.0,210.0,10752.0,1025.0,1,11786.0,16121.0
[09:18:08-941048],10753,10,10753.0,200.0,10752.0,1025.0,2,11777.0,16121.0
[09:18:16-434340],10753,50,10753.0,147.0,10752.0,1026.0,2,11724.0,16122.0
[09:18:20-655858],10752,1,10753.0,148.0,10752.0,1025.0,1,11726.0,16121.0
[09:18:21-256445],10753,10,10753.0,138.0,10752.0,1026.0,2,11717.0,16122.0
[09:18:31-395058],10753,2,10753.0,195.0,10752.0,1026.0,2,11785.0,16122.0
[09:18:40-909133],10752,1,10753.0,195.0,10752.0,1036.0,1,11784.0,16121.0
[09:19:01-663839],10753,1,10753.0,197.0,10752.0,1107.0,2,11786.0,16074.0
[09:19:02-182585],10752,1,10753.0,196.0,10752.0,1206.0,1,11785.0,16173.0
[09:19:42-717829],10752,1,10753.0,287.0,10752.0,1091.0,1,11877.0,16058.0
[09:20:13-159585],10752,1,10753.0,337.0,10752.0,1090.0,1,11928.0,16057.0
[09:20:28-391401],10752,1,10753.0,587.0,10752.0,995.0,1,12177.0,15962.0
[09:20:51-738196],10752,1,10753.0,587.0,10752.0,985.0,1,12177.0,15942.0
[09:20:55-524809],10753,71,10753.0,516.0,10752.0,985.0,2,12106.0,15942.0
[09:21:23-916363],10752,5,10753.0,594.0,10752.0,934.0,1,12185.0,15992.0
[09:21:26-284557],10752,1,10753.0,594.0,10752.0,933.0,1,12184.0,15991.0
[09:21:37-678949],10752,100,10753.0,628.0,10752.0,834.0,1,12224.0,15896.0
[09:21:39-132912],10752,200,10753.0,628.0,10752.0,581.0,1,12224.0,15651.0
[09:21:40-758278],10752,1,10753.0,650.0,10752.0,580.0,1,12246.0,15650.0
[09:21:49-584700],10752,155,10753.0,650.0,10752.0,425.0,1,12246.0,15496.0
[09:21:49-586361],10752,45,10753.0,656.0,10752.0,380.0,1,12252.0,15451.0
[09:21:49-587396],10752,11,10753.0,656.0,10752.0,369.0,1,12252.0,15440.0
[09:21:49-588895],10752,50,10753.0,656.0,10752.0,319.0,1,12252.0,15390.0
[09:21:49-593595],10752,3,10753.0,656.0,10752.0,316.0,1,12252.0,15387.0
[09:21:49-594898],10752,25,10753.0,656.0,10752.0,291.0,1,12252.0,15362.0
[09:21:49-597440],10752,10,10753.0,656.0,10752.0,281.0,1,12252.0,15352.0
[09:21:49-599822],10752,6,10753.0,656.0,10752.0,275.0,1,12252.0,15346.0
[09:21:49-604910],10752,2,10753.0,656.0,10752.0,273.0,1,12252.0,15344.0
[09:21:49-606075],10752,1,10753.0,656.0,10752.0,272.0,1,12252.0,15343.0
[09:21:49-607313],10752,20,10753.0,656.0,10752.0,252.0,1,12252.0,15323.0
[09:21:49-619870],10752,2,10753.0,656.0,10752.0,250.0,1,12252.0,15321.0
[09:21:49-626143],10752,1,10753.0,656.0,10752.0,249.0,1,12252.0,15320.0
[09:21:49-629920],10752,4,10753.0,656.0,10752.0,245.0,1,12252.0,15316.0
[09:21:49-631141],10752,5,10753.0,656.0,10752.0,240.0,1,12252.0,15311.0
[09:21:49-643603],10752,6,10753.0,656.0,10752.0,234.0,1,12252.0,15305.0
[09:21:49-644909],10752,2,10753.0,656.0,10752.0,232.0,1,12252.0,15303.0
[09:21:49-648684],10752,6,10753.0,656.0,10752.0,226.0,1,12252.0,15297.0
[09:21:50-644714],10752,78,10753.0,656.0,10752.0,148.0,1,12252.0,15219.0
[09:21:50-645063],10752,1,10753.0,656.0,10752.0,147.0,1,12251.0,15218.0
[09:21:50-646451],10752,6,10753.0,656.0,10752.0,141.0,1,12251.0,15212.0
[09:21:50-647891],10752,2,10753.0,656.0,10752.0,139.0,1,12251.0,15210.0
[09:21:52-832383],10752,1,10753.0,656.0,10752.0,193.0,1,12251.0,15264.0
[09:21:52-906369],10752,100,10753.0,656.0,10752.0,93.0,1,12251.0,15164.0
[09:21:52-920306],10752,90,10753.0,656.0,10751.0,1146.0,1,12251.0,15071.0
[09:21:56-942179],10752,53,10753.0,610.0,10752.0,47.0,2,12205.0,15130.0
[09:22:07-236677],10752,5,10753.0,720.0,10752.0,505.0,1,12305.0,15688.0
[09:22:19-804784],10752,10,10753.0,736.0,10752.0,575.0,1,12321.0,15758.0
[09:22:25-172357],10752,50,10753.0,736.0,10752.0,525.0,1,12321.0,15708.0
[09:22:54-486667],10752,50,10753.0,737.0,10752.0,422.0,1,12322.0,15607.0
[09:23:14-381833],10752,1,10753.0,763.0,10752.0,421.0,1,12348.0,15556.0
[09:23:22-311778],10752,25,10753.0,763.0,10752.0,396.0,1,12349.0,15531.0
[09:23:22-321804],10752,3,10753.0,763.0,10752.0,393.0,1,12349.0,15528.0
[09:23:23-152999],10752,70,10753.0,763.0,10752.0,323.0,1,12349.0,15458.0
[09:23:23-154454],10752,2,10753.0,763.0,10752.0,321.0,1,12349.0,15456.0
[09:23:23-157011],10752,50,10753.0,763.0,10752.0,271.0,1,12349.0,15406.0
[09:23:23-160842],10752,6,10753.0,763.0,10752.0,265.0,1,12349.0,15400.0
[09:23:23-162080],10752,5,10753.0,763.0,10752.0,260.0,1,12349.0,15395.0
[09:23:23-163264],10752,6,10753.0,763.0,10752.0,254.0,1,12349.0,15389.0
[09:23:26-894719],10752,100,10753.0,763.0,10752.0,154.0,1,12349.0,15289.0
[09:23:27-642184],10752,50,10753.0,763.0,10752.0,104.0,1,12349.0,15239.0
[09:23:28-037004],10752,50,10753.0,763.0,10752.0,54.0,1,12349.0,15189.0
[09:23:29-612215],10752,54,10752.0,46.0,10751.0,1310.0,1,12325.0,15135.0
[09:23:31-217168],10752,1,10752.0,70.0,10751.0,1310.0,2,12349.0,15135.0
[09:23:34-756697],10751,1,10752.0,141.0,10751.0,1311.0,1,12418.0,15136.0
[09:23:36-545446],10752,88,10752.0,53.0,10751.0,1311.0,2,12330.0,15136.0
[09:23:36-551961],10752,1,10752.0,52.0,10751.0,1311.0,2,12329.0,15136.0
[09:23:36-552679],10752,52,,,,,2,,
[09:23:40-350587],10752,5,10753.0,748.0,10752.0,13.0,1,12333.0,15135.0
[09:23:40-354450],10752,12,10753.0,748.0,10751.0,1297.0,1,12333.0,15122.0
[09:23:43-662124],10752,10,10753.0,748.0,10752.0,67.0,1,12333.0,15198.0
[09:23:45-052500],10752,10,10753.0,753.0,10752.0,69.0,1,12338.0,15211.0
[09:24:29-239864],10752,10,10753.0,1014.0,10752.0,236.0,1,12630.0,15417.0
[09:24:39-679372],10752,1,10753.0,1014.0,10752.0,236.0,1,12627.0,15417.0
[09:24:45-719981],10752,236,10752.0,64.0,10751.0,1356.0,1,12693.0,15181.0
[09:24:47-326845],10752,71,10753.0,1015.0,10751.0,1358.0,2,12628.0,15183.0
[09:24:47-535233],10752,50,10753.0,1015.0,10751.0,1358.0,2,12628.0,15183.0
[09:24:54-381791],10752,56,10752.0,125.0,10751.0,1358.0,2,11752.0,15183.0
[09:24:54-774876],10752,100,10752.0,35.0,10751.0,1358.0,2,11662.0,15183.0
[09:24:54-776973],10752,35,10753.0,1014.0,10751.0,1358.0,2,11627.0,15183.0
[09:25:40-755007],10752,1,10753.0,1113.0,10752.0,128.0,1,10727.0,15216.0
[09:26:21-117427],10752,1,10753.0,1116.0,10752.0,166.0,1,10730.0,15254.0
[09:26:49-666298],10752,1,10753.0,1116.0,10752.0,441.0,1,10730.0,15429.0
[09:27:05-851695],10752,1,10753.0,1033.0,10752.0,493.0,1,10547.0,15481.0
